timestamp count_req count_bytes mean_req mean_bytes std_req std_bytes max_req max_bytes sum_req sum_bytes
1452276000.0 2441615.0 2441615.0 3.7072032241 111759.433106 371.724161774 6573050.96209 553672.0 9589585014.0 9051563.0 2.72873508264e+11
1451725200.0 1751335.0 1751335.0 3.13743915356 92723.6200773 558.177427004 9463222.47629 729467.0 12249465215.0 5494707.0 1.62390121168e+11
1453352400.0 2003653.0 2003653.0 3.29551324506 106142.220454 323.529774361 6153330.95173 445244.0 7804537103.0 6603065.0 2.12672178439e+11
1453284000.0 1683965.0 1683965.0 3.34572511899 101753.586951 575.831106303 11020635.6348 739006.0 12359545382.0 5634084.0 1.7134947905e+11
1452139200.0 2151803.0 2151803.0 3.08272876281 98060.1308596 170.550817056 3109106.1626 230249.0 3756936959.0 6633425.0 2.11006083764e+11
1452304800.0 2062375.0 2062375.0 2.90526456149 90197.2866181 154.517178274 2886630.10705 200333.0 3039351364.0 5991745.0 1.86020628989e+11
1452495600.0 2156022.0 2156022.0 3.29474281802 99571.4530682 489.182716418 9142138.93682 698213.0 12596003735.0 7103538.0 2.14678243387e+11
1452070800.0 2149894.0 2149894.0 3.03817164939 93932.6900494 455.868667694 7743650.20804 664193.0 11187772113.0 6531747.0 2.01945326741e+11
1453147200.0 2537696.0 2537696.0 3.59806611982 108207.758889 302.229485081 5392975.28816 461090.0 7795389828.0 9130798.0 2.74598396902e+11
1452002400.0 2158345.0 2158345.0 3.6175458511 108502.599203 398.074819315 6393248.08607 574977.0 8998956569.0 7807912.0 2.34186042476e+11
1454223600.0 2168149.0 2168149.0 2.95592599955 91000.3250362 523.325928461 8745468.07663 762050.0 12641340871.0 6408888.0 1.97302263727e+11
1453078800.0 2225567.0 2225567.0 3.10748182373 97824.0764133 193.513561983 3511323.4444 245870.0 4186200983.0 6915909.0 2.17714036271e+11
1451962800.0 2009922.0 2009922.0 3.25514422948 103653.254149 169.318958016 2972745.3957 225363.0 3616939041.0 6542586.0 2.08334955886e+11
1454155200.0 2198038.0 2198038.0 2.76260783481 80760.7942324 328.514569727 5642045.94383 471400.0 7731895587.0 6072317.0 1.77515294633e+11
1452294000.0 2175535.0 2175535.0 3.46561190696 104256.468242 240.384110221 4102849.58098 319936.0 4985210138.0 7539560.0 2.26813595637e+11
1451865600.0 2014956.0 2014956.0 3.4145867205 106840.303943 190.815267232 3576848.21225 223098.0 3452784116.0 6880242.0 2.15278511472e+11
1454086800.0 2725304.0 2725304.0 3.65022801126 111680.068082 412.134552975 7186617.33339 658819.0 11386184200.0 9947981.0 3.04362136264e+11
1452942000.0 2070789.0 2070789.0 2.81303165122 81809.2682581 439.361268244 7465368.32659 617995.0 10417791385.0 5825195.0 1.69409732807e+11
1454241600.0 2194031.0 2194031.0 2.85354126719 86932.7696263 372.932022312 6684368.02465 541161.0 9343009573.0 6260758.0 1.90733191476e+11
1451620800.0 1896582.0 1896582.0 2.66328426612 82071.6894186 187.012319006 3611090.97348 230063.0 3993616325.0 5051137.0 1.55655688861e+11
1452765600.0 2165947.0 2165947.0 3.16091991171 93148.9754071 428.73742453 7251135.93101 606007.0 10134336766.0 6846385.0 2.01755743836e+11
1452873600.0 2639493.0 2639493.0 3.62416115519 109302.884316 420.440756916 7539435.8386 633471.0 10688345369.0 9565948.0 2.88504198032e+11
1451728800.0 1845350.0 1845350.0 3.08612620912 94746.9397182 447.966035509 7621038.33434 586390.0 9746835472.0 5694983.0 1.74841265209e+11
1453950000.0 2296308.0 2296308.0 3.29876610629 101928.596985 212.653235386 3613827.41115 228500.0 3709388055.0 7574983.0 2.34059452685e+11
1452805200.0 2548319.0 2548319.0 3.84093239504 115430.083669 321.761967386 5428383.67194 466961.0 7006274470.0 9787921.0 2.94152675386e+11
1451660400.0 2032183.0 2032183.0 3.0103745578 90235.6092453 376.164042862 6829739.56155 522581.0 9387175241.0 6117632.0 1.83375271103e+11
1453406400.0 2415725.0 2415725.0 3.93433275725 123785.316586 334.629643167 5775243.46715 502982.0 8501672451.0 9504266.0 2.99031283909e+11
1453881600.0 1416139.0 1416139.0 3.36193904694 97647.3001598 686.456720963 11685717.3147 810240.0 13769603516.0 4760973.0 1.38282150001e+11
1452200400.0 2601508.0 2601508.0 3.62057852599 111821.876294 268.532816119 6082583.4648 398625.0 6603970400.0 9418964.0 2.90905505755e+11
1453813200.0 2089179.0 2089179.0 3.40681578745 108900.932193 354.738795806 6079140.70484 481656.0 8109457888.0 7117448.0 2.27513540617e+11
1452668400.0 2007581.0 2007581.0 3.15764345249 97039.6245342 468.970880663 7971396.53774 657837.0 10913222763.0 6339225.0 1.94814906462e+11
1453744800.0 2656471.0 2656471.0 3.80068444188 123870.68477 394.665409662 9551647.884 618856.0 11032531391.0 10096408.0 3.29058881842e+11
1452600000.0 2222968.0 2222968.0 3.23718020232 97910.4599639 370.261024259 6546028.3359 529482.0 8542822741.0 7196148.0 2.17651819365e+11
1451858400.0 2171826.0 2171826.0 3.48597401449 106546.294633 226.46883506 4068058.82214 302802.0 4848243390.0 7570929.0 2.31400012887e+11
1452114000.0 2465246.0 2465246.0 3.71649036242 116134.261053 264.108329476 4748532.30673 400909.0 6906583451.0 9162063.0 2.86299522523e+11
1452531600.0 2520103.0 2520103.0 4.1846896734 132318.893984 420.663890024 14150777.4779 626444.0 19366816117.0 10545849.0 3.33457241685e+11
1453608000.0 2081796.0 2081796.0 3.06254551359 95670.598306 194.677064397 3228869.70735 256414.0 4131165525.0 6375595.0 1.99166668871e+11
1453539600.0 1948709.0 1948709.0 2.7617946035 81211.9817623 461.631947041 7745800.24717 636297.0 10651140746.0 5381934.0 1.58258519768e+11
1452394800.0 2003287.0 2003287.0 2.98843051445 90304.7095209 168.249811891 2883940.10012 204047.0 3286078331.0 5986684.0 1.80906250622e+11
1452438000.0 2274254.0 2274254.0 3.26774010291 98909.4664215 350.142908672 6020500.4139 512583.0 8532023825.0 7431671.0 2.24945249647e+11
1453471200.0 2228834.0 2228834.0 3.58228472825 109880.854663 408.950088055 7311441.89913 581505.0 10063498416.0 7984318.0 2.44906184823e+11
1452326400.0 1955126.0 1955126.0 2.90441383317 91356.5556435 478.48741112 8219485.41005 652210.0 10837261699.0 5678495.0 1.78613577209e+11
1453402800.0 2524526.0 2524526.0 3.78969438223 117894.748634 358.495926814 6191785.13676 554713.0 9394950666.0 9567182.0 2.9762835819e+11
1452258000.0 1864391.0 1864391.0 3.49457436772 108107.663456 372.174844872 7012082.01317 497955.0 9175582518.0 6515253.0 2.01554954778e+11
1451635200.0 1836924.0 1836924.0 2.71194943286 82253.8780625 354.35029413 6538269.47598 467326.0 8388968797.0 4981645.0 1.51094122706e+11
1452614400.0 2504159.0 2504159.0 3.90699073022 117853.042786 424.912983922 7547339.80794 653181.0 10382341207.0 9783726.0 2.95122757771e+11
1453334400.0 2096738.0 2096738.0 3.43499998569 109086.715068 198.128648426 3657998.50958 266577.0 4265958591.0 7202295.0 2.28726260778e+11
