timestamp sum_req daily_proportion_reqs hourly_concurrent_users
1453824000.0 21095.0 0.0546603131664 1463
1453827600.0 22301.0 0.0577852402903 1547
1453831200.0 19453.0 0.0504056445616 1349
1453834800.0 19054.0 0.0493717756375 1321
1453838400.0 20838.0 0.0539943875687 1445
1453842000.0 19420.0 0.0503201366054 1347
1453845600.0 17832.0 0.0462053901106 1237
1453849200.0 14875.0 0.0385433590116 1032
1453852800.0 12549.0 0.0326187821178 864
1453856400.0 11491.0 0.0298687086872 791
1453860000.0 12707.0 0.0330294736131 874
1453863600.0 13328.0 0.0346436471484 917
1453867200.0 12269.0 0.0318909744046 844
1453870800.0 14390.0 0.0374041178321 990
1453874400.0 15288.0 0.0397383011408 1052
1453878000.0 15410.0 0.0400554173587 1060
1453881600.0 12608.0 0.0327721416002 868
1453885200.0 14477.0 0.0376302580858 996
1453888800.0 15376.0 0.0399670407078 1058
1453892400.0 16138.0 0.0419477174131 1111
1453896000.0 16756.0 0.0435540930086 1153
1453899600.0 15253.0 0.0396473251767 1050
1453903200.0 16310.0 0.042394799294 1122
1453906800.0 19467.0 0.0506008312604 1340
1453910400.0 20178.0 0.0524489429893 1389
1453914000.0 20730.0 0.0538837639096 1427
1453917600.0 20924.0 0.0543880306823 1440
1453921200.0 19409.0 0.0504500710912 1336
1453924800.0 20384.0 0.0529844015211 1403
1453928400.0 17567.0 0.0456621360637 1209
1453932000.0 16833.0 0.0437542401298 1158
1453935600.0 15103.0 0.0392574281875 1039
1453939200.0 13388.0 0.0377649086483 987
1453942800.0 11237.0 0.0316973617031 828
1453946400.0 10629.0 0.0299823135661 784
1453950000.0 12632.0 0.0356323816885 931
1453953600.0 11727.0 0.033079555103 865
1453957200.0 12827.0 0.0361824382456 946
1453960800.0 12788.0 0.0360724269342 943
1453964400.0 11137.0 0.0314152814174 821
1453968000.0 11735.0 0.0331021215258 865
1453971600.0 11944.0 0.0336916693229 881
1453975200.0 13180.0 0.0371781816541 972
1453978800.0 11859.0 0.0334519010801 874
1453982400.0 12639.0 0.0356521273085 932
1453986000.0 13666.0 0.0385490918425 1008
1453989600.0 16286.0 0.0459395953276 1201
1453993200.0 19165.0 0.0540606867527 1413
1453996800.0 21463.0 0.0605428917178 1582
1454000400.0 20835.0 0.0587714275237 1536
1454004000.0 19226.0 0.0542327557269 1417
1454007600.0 18259.0 0.0515050393643 1346
1454011200.0 17954.0 0.0506446944929 1324
1454014800.0 17846.0 0.0503400477844 1316
1454018400.0 16984.0 0.0479085157217 1252
1454022000.0 13798.0 0.0389214378196 1017
1454025600.0 11370.0 0.033969908099 854
1454029200.0 12984.0 0.0387920217025 975
1454032800.0 12332.0 0.0368440551167 926
1454036400.0 11507.0 0.0343792200963 864
1454040000.0 11001.0 0.0328674546172 826
1454043600.0 10191.0 0.030447434779 765
1454047200.0 10535.0 0.0314751962905 791
1454050800.0 10993.0 0.0328435531867 826
1454054400.0 11821.0 0.0353173512435 888
1454058000.0 12529.0 0.0374326278428 941
1454061600.0 13664.0 0.0408236432951 1026
1454065200.0 13051.0 0.0389921961829 980
1454068800.0 13043.0 0.0389682947524 980
1454072400.0 13854.0 0.0413913022694 1041
1454076000.0 15718.0 0.0469603355761 1181
1454079600.0 18342.0 0.0548000047803 1378
1454083200.0 19380.0 0.0579012153877 1456
1454086800.0 19750.0 0.0590066565484 1483
1454090400.0 14408.0 0.0430464763316 1082
1454094000.0 17572.0 0.0524994920946 1320
1454097600.0 16734.0 0.0499958172497 1257
1454101200.0 15617.0 0.046658580016 1173
1454104800.0 14514.0 0.0433631702857 1090
1454108400.0 12602.0 0.0376507283961 947
1454112000.0 10477.0 0.036366223876 852
1454115600.0 9555.0 0.0331659128696 777
1454119200.0 8852.0 0.0307257625036 720
1454122800.0 8623.0 0.0299308913317 702
1454126400.0 9247.0 0.0320968284987 752
1454130000.0 11256.0 0.0390701742816 916
1454133600.0 12286.0 0.0426453590284 1000
1454137200.0 12897.0 0.0447661725044 1049
1454140800.0 12812.0 0.0444711329865 1042
1454144400.0 12264.0 0.042568995859 998
1454148000.0 11834.0 0.0410764430036 963
1454151600.0 11757.0 0.0408091719108 957
1454155200.0 11236.0 0.0390007532185 914
1454158800.0 11962.0 0.0415207378071 973
1454162400.0 12828.0 0.0445266698369 1044
1454166000.0 13195.0 0.0458005463438 1074
1454169600.0 13784.0 0.0478449966504 1121
1454173200.0 13919.0 0.048313588826 1132
1454176800.0 14582.0 0.0506148970659 1186
1454180400.0 14039.0 0.0487301152043 1142
1454184000.0 12994.0 0.0451028646602 1057
1454187600.0 12721.0 0.0441552671496 1035
1454191200.0 12375.0 0.0429542827589 1007
1454194800.0 12035.0 0.0417741246872 979
1454198400.0 10862.0 0.032644989496 834
1454202000.0 9825.0 0.0295283577424 755
1454205600.0 9583.0 0.0288010434856 736
1454209200.0 10517.0 0.0316081158654 808
1454212800.0 10824.0 0.0325307831251 831
1454216400.0 12389.0 0.0372342823482 952
1454220000.0 13149.0 0.0395184097664 1010
1454223600.0 13946.0 0.0419137381248 1071
1454227200.0 13966.0 0.0419738467411 1073
1454230800.0 13205.0 0.039686713892 1014
1454234400.0 13844.0 0.0416071841818 1063
1454238000.0 13102.0 0.0393771545182 1006
1454241600.0 12646.0 0.0380066780673 971
1454245200.0 13715.0 0.0412194836069 1053
1454248800.0 13730.0 0.0412645650691 1055
1454252400.0 15806.0 0.0475038394379 1214
1454256000.0 17331.0 0.0520871214284 1331
1454259600.0 17164.0 0.0515852144826 1318
1454263200.0 17246.0 0.0518316598093 1325
1454266800.0 18353.0 0.0551586717198 1410
1454270400.0 16380.0 0.0492289567248 1258
1454274000.0 16883.0 0.050740688424 1297
1454277600.0 16230.0 0.0487781421028 1247
1454281200.0 14730.0 0.0442699958826 1131
